Year,Agency,Component,1-20 Days,21-40 Days,41-60 Days,61-80 Days,81-100 Days,101-120 Days,121-140 Days,141-160 Days,161-180 Days,181-200 Days,201-300 Days,301-400 Days,400+ Days,Total
2015,U.S. DOL,OASAM,33,55,16,11,9,3,4,4,1,0,2,0,1,139
2015,U.S. DOL,OCIA,2,1,4,0,0,4,1,0,0,0,0,0,1,13
2015,U.S. DOL,ODEP,3,2,0,0,1,0,0,0,0,0,0,0,0,6
2015,U.S. DOL,OFCCP,73,32,12,9,9,10,4,1,0,2,6,0,1,159
2015,U.S. DOL,OIG,2,1,1,2,1,0,0,0,1,2,2,1,2,15
2015,U.S. DOL,OLMS,29,23,5,6,3,1,1,0,1,0,1,1,0,71
2015,U.S. DOL,OPA,2,1,1,0,0,0,0,0,0,0,0,0,0,4
2015,U.S. DOL,OSEC,20,10,6,2,8,2,0,1,0,0,1,0,0,50
2015,U.S. DOL,OSHA,3844,596,173,103,67,45,33,24,13,10,30,17,67,5022
2015,U.S. DOL,OWCP,265,80,16,8,2,6,7,0,0,0,0,0,0,384
2015,U.S. DOL,SOL,16,7,3,6,4,3,6,5,2,1,3,2,1,59
2015,U.S. DOL,VETS,73,16,5,0,4,0,0,0,0,0,0,0,0,98
2015,U.S. DOL,WB,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2015,U.S. DOL,WHD,588,273,94,57,26,23,16,16,10,9,23,9,35,1179
2015,US ADF,US ADF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,US RRB,OIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,US RRB,RRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USAB,USAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USAID,USAID,33,19,16,16,13,4,7,18,6,3,41,15,62,253
2015,USCCR,USCCR,4,1,1,0,0,0,0,0,0,0,0,0,0,6
2015,USDA,AMS,7,23,23,4,5,4,2,1,3,0,0,0,0,72
2015,USDA,APHIS,7,8,6,9,10,8,4,2,3,10,13,12,31,123
2015,USDA,ASCR,4,0,0,0,0,0,0,0,0,0,0,0,0,4
2015,USDA,FAS,0,1,0,3,0,0,0,0,0,1,0,0,0,5
2015,USDA,FNCS,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,USDA,FS,116,89,61,43,31,9,17,4,3,4,11,1,2,391
2015,USDA,FSA,492,44,10,4,4,3,3,1,3,0,3,2,3,572
2015,USDA,FSIS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2015,USDA,GIPSA,14,3,6,0,0,0,0,0,0,0,0,0,0,23
2015,USDA,NAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USDA,NRCS,24,16,7,6,0,0,0,1,0,0,0,0,2,56
2015,USDA,OBPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USDA,OCFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USDA,OGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,USDA,OIG,0,0,1,1,2,2,1,4,3,1,7,1,7,30
2015,USDA,OSEC/OCIO/DM,16,15,3,7,2,2,3,1,0,1,2,2,5,59
2015,USDA,RD,14,15,7,2,3,2,2,2,1,2,8,6,73,137
2015,USDA,REE,54,20,3,1,0,0,0,0,0,0,0,0,0,78
2015,USDA,RMA,24,0,4,0,0,1,0,1,1,0,2,2,2,37
2015,USIBWC,USIBWC,22,3,1,1,0,0,0,1,0,0,0,0,0,28
2015,USITC,USITC,0,7,0,0,0,0,0,0,0,0,0,0,0,7
2015,USNRC,USNRC,70,103,15,16,13,5,4,3,4,3,3,1,4,244
2015,USPS,PS,106,72,15,5,9,12,5,6,1,3,7,5,9,255
2015,USPS,OIG,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,USPS,PIS,6,2,6,8,10,0,0,0,0,0,1,0,0,33
2015,USTDA,USTDA,0,4,0,0,1,1,0,0,0,0,0,0,0,6
2015,USTR,USTR,34,17,1,6,1,0,0,0,0,0,0,0,0,59
2015,VA,Admin,1,0,0,1,0,0,0,0,0,0,0,0,1,3
2015,VA,BVA,1,0,0,0,1,0,0,0,0,0,0,1,0,3
2015,VA,C&LA,1,0,2,0,0,0,0,1,0,0,0,0,0,4
2015,VA,CFM,15,9,1,8,1,2,4,3,2,3,19,23,18,108
2015,VA,GC,20,5,6,3,4,2,3,1,0,2,1,0,0,47
2015,VA,HRM,0,1,1,0,1,2,0,0,1,0,0,0,0,6
2015,VA,IG,153,143,55,27,19,2,2,0,0,1,0,0,0,402
2015,VA,Mgmt,3,1,0,0,2,0,0,0,0,0,1,1,0,8
2015,VA,NCA,4,4,8,2,14,0,1,0,0,0,3,0,0,36
2015,VA,OAL,52,26,9,2,3,3,5,1,5,0,5,0,0,111
2015,VA,OASHRA,0,0,0,0,0,1,0,0,0,1,0,0,1,3
2015,VA,OASP&IA,0,1,0,0,0,1,0,0,0,0,0,0,0,2
2015,VA,ODASB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VA,ODASIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VA,ODI,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,VA,OIT,15,5,1,7,3,3,0,1,1,0,2,3,2,43
2015,VA,ORM,2,0,0,0,1,0,0,0,0,0,0,0,0,3
2015,VA,OSDBU,14,0,1,0,1,0,0,0,0,0,0,0,1,17
2015,VA,OSP,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,VA,P&P,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,VA,PA,1,0,0,0,0,0,0,0,0,0,3,0,1,5
2015,VA,SEC,12,11,5,1,4,0,0,1,0,0,2,0,0,36
2015,VA,VBA,609,140,130,57,19,20,13,3,3,8,40,18,20,1080
2015,VA,VHA,1652,532,203,91,54,48,29,27,16,23,130,24,8,2837
